id,title,releaseDate,seasonCount,rating,genres,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,created_by,production_companies,director,writer,top_cast
1000342025,Mr. Show with Bob and David,1995-11-03,4.0,TV-14,Comedy,"Mr. Show was the insanely funny, critically loved but HBO-loathed sketch comedy that ran on the channel for 4 years from 1995-1998.

The show was created, executive produced, written and starred comics/writers Bob Odenkirk (The Ben Stiller Show) and David Cross (Arrested Development).  The show also starred Tom Kenny (SpongeBob SquarePants), Jill Talley and John Ennis.  Featured performers/writers included Paul F. Tompkins, Jerry Minor, B.J. Porter, Scott Aukerman, Brian Posehn (Just Shoot Me), and Jay Johnston.  Featured performers included Mary-Lynn Rajskub (24), Brett Paesal, and Sarah Silverman (Greg The Bunny).

The show has spawned a movie based on popular character Ronnie Dobbs in Run Ronnie Run.  After the show, the cast went on tour to colleges all over America and was wildly successfull.  All four seasons are now on DVD. Bob's wife, Naomi Odenkirk, has compiled everything you could ever want to know about the show in her wonderful book, Mr. Show: What Happened.  Bob and David have talked about a Mr. Show reunion, and possibly another movie (Hooray For America?). Bob, Jay, Jerry and John have appeared on David's show, Arrested Development.

The show has been called the only sketch show in America to ever be in the same league as Britain's Monty Python's Flying Circus.  The show is in the vein of Python in that sketches are ""linked"" together.  Some shows had themes, but many were just random pieces of wackiness thrown in your face like America had never seen (or may ever see) before.  Mr. Show may go down as the best sketch comedy in American TV History.  To think, it lasted only 30 episodes.

Broadcast History on HBO
September 1995 - August 1998 .... Fridays, MidnightSeptember 1998 - December 1998 .... Mondays, Midnight ",30.0,The first late-night comedy show with an attention span shorter than yours.,87.0,10,Universal acclaim,82,21,Universal acclaim,,"Brillstein-Grey Entertainment,Dakota North Entertainment,Dakota Pictures,HBO Original Programming,TriStar Television,HBO Max,Home Box Office (HBO),Home Box Office Home Video (HBO),Independent Film Channel (IFC),Max","John Moffitt,Troy Miller","David Cross,Bob Odenkirk,Bill Odenkirk,Jay Johnston,Brian Posehn,Dino Stamatopoulos,Paul F. Tompkins,BJ Porter,Scott Aukerman","Bob Odenkirk,David Cross,John Ennis,Jay Johnston,Paul F. Tompkins,Jill Talley,Brett Paesel,Brian Posehn,Tom Kenny,Bill Odenkirk,Janette Andrade,Karen Kilgariff,BJ Porter,Dino Stamatopoulos,Jerry Minor,Theresa Mulligan,Sarah Silverman,Becky Thyre,Mary Lynn Rajskub,Scott Aukerman"
1000337781,Louie,2010-06-29,5.0,TV-MA,"Comedy,Drama",Louis C.K. stars in this brutally honest comedy about 41 year old divorce trying to navigate through life.,22.0,Misery loves comedy. (season 3),87.0,93,Universal acclaim,86,1266,Universal acclaim,,"3 Arts Entertainment,Bluebush Productions,FX Productions,Pig Newton,FX Network,Comedy Central,Fox Network,Dizimax Comedy,Brainstorm Digital",Louis C.K.,"Louis C.K.,Pamela Adlon,Steven Wright,Robert Smigel","Louis C.K.,Hadley Delany,Ursula Parker,Pamela Adlon,Steve Fabricant,Scott Reyns,Susan Kelechi Watson,Nick Di Paolo,Todd Barry,Jim Norton,Robert Kelly,William Stephenson,Edward Gelbinovich,Gary Wilmes,Eszter Balint,Ellen Burstyn,Charles Grodin,Parker Posey,Amy Landecker,Ashley Gerasimovich"
1000360398,The Baby-Sitters Club (2020),2020-07-03,2.0,TV-G,"Adventure,Comedy,Drama,Family","Stoneybrook, Connecticut middle schooler Kristy Thomas (Sophie Grace) and her friends: Mary-Anne Spier (Malia Baker), Claudia Kishi (Momona Tamada), Stacey McGill (Shay Rudolph), and Dawn Schafer (Xochitl Gomez) start a babysitting business in this series based on the popular children's book series by Ann M. Martin.",,,87.0,21,Universal acclaim,69,33,Generally favorable,Rachel Shukert,"Paulilu Productions,Walden Media,Netflix,Netflix,Netflix",,"Rachel Shukert,Dan Robert,Ann M. Martin,Rheeqrheeq Chainey,Lisha Brooks,Jade Chang","Sophie Grace,Momona Tamada,Shay Rudolph,Malia Baker,Vivian Watson,Alicia Silverstone,Sophia Reid-Gantzert,Anais Lee,Marc Evan Jackson,Kyndra Sanchez,Jessica Elaina Eason,Xochitl Gomez,Mark Feuerstein,Takayo Fischer,Benjamin Goas,Rian McCririck,Dylan Kingwell,Aya Furukawa,Daphne Hoskins,Sebastian Billingsley-Rodriguez"
1000300123,Felicity,1998-09-29,4.0,TV-14,"Drama,Romance","This coming-of-age drama tracked the experiences of the naive Felicity Porter (Keri Russell), who moves across the country to New York to attend college and pursue her high school crush, Ben Covington (Scott Speedman). The show followed Felicity and her new friends as they made the transition to adulthood and dealt with an endless slew of crises.

The show aired 4 seasons and showed the main characters' four years attending college.  Although now off the air, it remains one of the WB's best shows, giving the audience a realistic portrayal of the world of young adults.  ",60.0,She's about to make the best mistake of her life.,87.0,30,Universal acclaim,76,45,Generally favorable,"J.J. Abrams,Matt Reeves","Touchstone Television,Imagine Television,The WB Television Network,Buena Vista Television,Buena Vista International,Buena Vista International,CTV Television Network,Capelight Pictures,Disney+,Disney+,Disney-ABC Domestic Television,Super Channel,WOWOW,Walt Disney Television",,"J.J. Abrams,Matt Reeves,Jennifer Levin","Keri Russell,Scott Speedman,Scott Foley,Tangi Miller,Amanda Foreman,Greg Grunberg,Amy Jo Johnson,Ian Gomez,Rob Benedict,Donald Faison,Jane Bordeaux,Amy Smart,Sarah-Jane Potts,Amy Aquino,Erich Anderson,Chris William Martin,Christopher Gorham,Sarah Jane Morris,Dash Mihok,Jim Ortlieb"
1000366797,Rain Dogs,2023-03-02,1.0,TV-MA,"Comedy,Drama",Single mother Costello Jones (Daisy May Cooper) raises her 10-year-old daughter (Fleur Tashjian) with the help of her friends Selby (Jack Farthing) and Gloria (Ronkẹ Adékoluẹjo) in this dark comedy written and created by Cash Carraway.,30.0,,87.0,14,Universal acclaim,63,53,Generally favorable,Cash Carraway,"Sid Gentle Films,Home Box Office (HBO),British Broadcasting Corporation (BBC),MTFX","Richard Laxton,Jennifer Perrott",Cash Carraway,"Daisy May Cooper,Jack Farthing,Fleur Tashjian,Ronke Adekoluejo,Adrian Edmondson,Sam Hazeldine,Tom Durant Pritchard,Daniel Phung,Nick Blood,Anna Chancellor,Phoebe Thomas,Steve Toussaint,Dragos Mostenescu,Georgina Winter,Tanya Moodie,Karl Pilkington,Siobhan Redmond,Trevor Fox,Ken Nwosu,Alison Lintott"
1000365207,Hacks,2021-05-13,5.0,TV-MA,"Comedy,Drama","Deborah Vance (Jean Smart), a Las Vegas comedian, mentors Ava (Hannah Einbinder), a 25-year-old writer in this dark comedy from Paul W. Downs, Lucia Aniello and Jen Statsky.",30.0,She's Just Getting Warmed Up,87.0,91,Universal acclaim,77,264,Generally favorable,"Lucia Aniello,Paul W. Downs,Jen Statsky","3 Arts Entertainment,First Thought Productions,Fremulon,Paulilu Productions,Universal TV,Universal Television,HBO Max,Fabulous Films,Fabulous Films,Max,Stan,ZDF Mediathek,ZDFneo,Ingenuity Studios",Lucia Aniello,"Lucia Aniello,Paul W. Downs,Jen Statsky,Ariel Karlin,Pat Regan","Jean Smart,Hannah Einbinder,Carl Clemons-Hopkins,Mark Indelicato,Paul W. Downs,Megan Stalter,Rose Abdoo,Christopher McDonald,Kaitlin Olson,Poppy Liu,Dan Bucatinsky,Johnny Sibilly,Angela Elayne Gibbs,Helen Hunt,Lorenza Izzo,Jane Adams,Luenell,Michaela Watkins,Lauren Weedman,Jasmine Ashanti"
1000360089,John Mulaney & The Sack Lunch Bunch,2019-12-24,,TV-PG,"Comedy,Family,Musical","The musical comedy special from John Mulaney with a group of 15 kids aged between 8 and 13-years-old are joined by Annaleigh Ashford, David Byrne, Jake Gyllenhaal, Richard Kind, Natasha Lyonne, Shereen Pimentel, and Andre De Shields.",70.0,A children's musical comedy special from a man with neither children nor musical ability,87.0,7,Universal acclaim,78,14,Generally favorable,,"3 Arts Entertainment,A24,Netflix Studios,Petunia Pictures,Netflix,Netflix",Rhys Thomas,"John Mulaney,Marika Sawyer","John Mulaney,Alexander Bello,Tyler Bourke,Ava Briglia,Cordelia Comando,Camille De La Cruz,Oriah Elgrabli,Jake Ryan Flynn,Orson Hong,Isabella Iannelli,Jacob Laval,Suri Marrero,Zell Steele Morrow,Jonah Mussolino,Lexi Perkel,Linder Sutton,Annaleigh Ashford,David Byrne,André De Shields,Jake Gyllenhaal"
1000366562,Sherwood,2022-06-13,2.0,TV-MA,"Crime,Drama,Mystery","In the British village of Sherwood, DCS Ian St Clair (David Morrissey) investigation into the murder of a local may be related to the 1980s miners strike and brings the arrival of Metropolitan Police DI Kevin Salisbury (Robert Glenister) in this crime drama created by James Graham.

[Premiered originally in the UK on BBC One on 13 Jun 2022 and in the US on BritBox on 4 Oct 2022]",59.0,Revenge Runs in the Family,87.0,14,Universal acclaim,69,35,Generally favorable,,"House Productions,British Broadcasting Corporation (BBC),BBC First,TVNZ,Yleisradio (YLE),ABC iView,Australian Broadcasting Corporation (ABC),Ghost VFX","Lewis Arnold,Ben A. Williams,Tom George,Clio Barnard",James Graham,"Lorraine Ashbourne,David Morrissey,Perry Fitzpatrick,Philip Jackson,Adam Hugill,Lesley Manville,Bill Jones,Claire Rushbrook,Michael Balogun,Christine Bottomley,Stephen Dillane,Monica Dolan,Robert Emms,Aisling Loftus,Terence Maynard,Robert Glenister,Andrea Lowe,Jorden Myrie,Ria Zmitrowicz,Kevin Doyle"
1000347122,Happy Valley,2014-04-29,3.0,TV-MA,"Crime,Drama,Thriller","As West Yorkshire police sergeant Catherine Cawood (Sarah Lancashire) works on a kidnapping case, she spots Tommy Lee Royce (James Norton), the man she believes drove her daughter to commit suicide, in town.",60.0,,87.0,30,Universal acclaim,82,237,Universal acclaim,Sally Wainwright,"Red Production Company,British Broadcasting Corporation (BBC),AMC+,British Broadcasting Corporation (BBC),Acorn TV,BBC America,BBC First,BBC One,British Broadcasting Corporation (BBC),Google Play,Just Bridge Entertainment,Netflix,Netflix,ONE,OTE Cinema,Polyband & Toppic Video / WVG,Polyband,Polyband,WDR Fernsehen,Westdeutscher Rundfunk (WDR),Yleisradio (YLE),iTunes","Sally Wainwright,Euros Lyn,Fergus O'Brien",Sally Wainwright,"Sarah Lancashire,Siobhan Finneran,James Norton,Rhys Connah,Charlie Murphy,Shane Zaza,Ishia Bennison,Rick Warden,George Costigan,Karl Davies,Derek Riddell,Con O'Neill,Mete Dursun,Vincent Franklin,Chord Melodic,Susan Lynch,Jill Baker,Mark Stanley,Kevin Doyle,Joe Armstrong"
1000348679,Wolf Hall,2015-01-21,2.0,TV-14,"Biography,Drama,History","The adaptation of Hilary Mantel's novels about the rise of Thomas Cromwell (Mark Rylance) during the reign King Henry VIII (Damian Lewis).

[The second season was subtitled as The Mirror and the Light]",60.0,,87.0,38,Universal acclaim,74,101,Generally favorable,,"Company Pictures,Playground Entertainment,British Broadcasting Corporation (BBC),Masterpiece Theatre,Hindsight Media,BBC Studios,PBS Masterpiece,Masterpiece Theatre,2 Entertain Video,2 Entertain Video,ARTE,AXN Mystery,BBC First,BBC Worldwide,British Broadcasting Corporation (BBC),Just Bridge Entertainment,Just Bridge Entertainment,NTR,OTE Cinema,PBS Distribution,PBS Distribution,Polyband,Polyband,Public Broadcasting Service (PBS),Roadshow Entertainment,SF Film Finland,SF Film Finland,Yleisradio (YLE),BlueBolt,Imaj",Peter Kosminsky,"Peter Straughan,Hilary Mantel","Mark Rylance,Damian Lewis,Thomas Brodie-Sangster,Joss Porter,Claire Foy,Kate Phillips,Richard Dillane,Will Keen,James Larkin,Jonathan Pryce,Hannah Steele,Harry Melling,Lily Lesser,Charlie Rowe,Bernard Hill,Anton Lesser,Tom Mothersdale,David Robb,Jessica Raine,Timothy Spall"
1000360147,Mrs. America,2020-04-15,1.0,TV-MA,"Biography,Drama,History","Phyllis Schlafly (Cate Blanchett) seeks to stop the ratification of the Equal Rights Amendment championed by feminists such as Gloria Steinem (Rose Byrne), Betty Friedan (Tracy Ullman), Shirley Chisholm (Uzo Aduba), Bella Abzug (Margo Martindale) and Jill Ruckelshaus (Elizabeth Banks) in the limited series created and written by Dahvi Waller. [FX on Hulu]",51.0,,87.0,42,Universal acclaim,73,116,Generally favorable,Dahvi Waller,"Shiny Penny,Gowanus Projections,Federal Engineering,FX Productions,Dirty Films,FX Network,BBC Two,Disney+,Disney+,Disney+,Disney+,Disney+,Fox Premium Series,Fox Showcase,HBO España,Hulu,Folks,Incessant Rain Studios","Anna Boden,Ryan Fleck,Amma Asante","Dahvi Waller,April Shih,Joshua Allen Griffith","Cate Blanchett,Rose Byrne,Elizabeth Banks,Uzo Aduba,Kayli Carter,Ari Graynor,Melanie Lynskey,Margo Martindale,John Slattery,Jeanne Tripplehorn,Tracey Ullman,Sarah Paulson,Ben Rosenfield,Brendan Cox,Marcia Bennett,Gracen Daly,Novie Edwards,Melissa Joyner,Teresa Pavlinek,Carly Sztern"
1000302060,City of Men,2002-10-15,6.0,,"Comedy,Crime,Drama","From the creators of the Academy Award-nominated City of God, comes the spin-off series City of Men.  The series follows the lives of Acerola (Douglas Silva) and Laranjinha (Darlan Cunha) as they mature into young men facing the dangers of drug gangs and the heartbreak of first loves growing up in Rio de Janeiro.

Originally, City of Men was aired in Brazil in Portuguese. It lasted for four seasons, with a total of 19 episodes. ",30.0,,87.0,14,Universal acclaim,68,12,Generally favorable,,"Central Globo de Produção,O2 Filmes,Rede Globo de Televisão,SundanceTV,British Broadcasting Corporation (BBC),Madman Entertainment,Optimum Home Entertainment,Rede Globo de Televisão,Rede Globo de Televisão,Sandrew Metronome Distribution,Som Livre","Regina Casé,Paulo Morelli,Kátia Lund,Fernando Meirelles,César Charlone,Cao Hamburger,Pedro Morelli","Paulo Morelli,Leandro Saraiva,George Moura,Marton Olympio,Newton Cannito,Jorge Furtado,Elena Soarez,Fernando Meirelles","Darlan Cunha,Douglas Silva,Camila Monteiro,Roberta Rodrigues,Phellipe Haagensen,Carlos Eduardo Jay,Luan Pessoa,Jonathan Haagensen,Thiago Martins,Marcos 'Kikito' Junqueira,Luciano Vidigal,Alex Damazio,Adriana Rodrigues,Jefferson Brasil,Aléssio Abdon,Dja Marthins,Leo Xavier,Luciano Pullig,Amaury de Lima,Pedro Maya"
1000300062,The Simpsons,1989-12-17,40.0,TV-14,"Animation,Comedy","Originally created by cartoonist Matt Groening, ""Our Favorite Family,"" has graced the small screen in one form or another for over 20 years. The Simpson family first appeared on television as the subjects of interstitial ""shorts"" on The Tracey Ullman Show in April of 1987. The Simpsons remained a staple on The Tracey Ullman Show for three seasons until they premiered in their own half-hour series, on December 17, 1989. With the help of Jim Brooks and Sam Simon, Matt Groening's cartoon family turned into an instant success.

Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general.

Currently in its 21st season, The Simpsons has piled up over 440 episodes, over 20 Emmy Awards, a handful of music albums, countless endorsements and merchandise, and even made the jump to the silver screen in the summer of 2007 with The Simpsons Movie. And according to Matt Groening, ""There is no end in sight.""",22.0,"On Your Marks, Get Set, D'Oh!",87.0,16,Universal acclaim,79,3054,Generally favorable,Matt Groening,"Gracie Films,20th Television Animation,20th Century Fox Television,Fox Television Animation,The Curiosity Company,Fox Network,20th Century Fox Home Entertainment,CanWest Global Television Network,Canadian Broadcasting Corporation (CBC),Sky One,Channel 4 Television Corporation,Network Ten,Viasat3,TV6,Comedy Central,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,Antena 3 Televisión,British Broadcasting Corporation (BBC),CNBC-e,Canal Caracol,Canal Fox,Canal Fox,Cartoon Network,Comedy Central,Disney Media Distribution (DMD),Disney+,Disney+,Disney+,Disney+,Disney+,Disney+,Disney+,Disney-ABC Domestic Television,E4,Educational Broadcasting System (EBS),FOX,FOX8,FX Network,FXX Network,Fox Channel,Fox Latin America,Fox Video,Fox,Freeform,Gativideo,Gativideo,Italia 1,ProSieben,Producciones Bob Esponja,Producciones Cinevisión,RTL4,Raidió Teilifís Éireann (RTÉ),Ren-TV,Rádio e Televisão de Portugal (RTP),STV,STV,Seven Network,Sky Showcase,Stack TV,Star Channel,Star Channel,Star Channel,Star+,TV3 New Zealand,TV3 New Zealand,TV3,TV3,TV3,TV3,TV6,TV6,TV6,TVNZ,TVNZ,Teletoon,Televisión Española (TVE),Televisión Federal (Telefe),Twentieth Century Fox Home Entertainment,Twentieth Century Fox Home Entertainment,UPN,VT4,Veronica,Viasat 4,WOWOW,WWOR,Walt Disney Television,Zweites Deutsches Fernsehen (ZDF),Pacific Data Images (PDI)",,"James L. Brooks,Matt Groening,Sam Simon","Dan Castellaneta,Nancy Cartwright,Julie Kavner,Harry Shearer,Yeardley Smith,Hank Azaria,Pamela Hayden,Tress MacNeille,Chris Edgerly,Maggie Roswell,Karl Wiedergott,Russi Taylor,Marcia Wallace,Kevin Michael Richardson,Alex Désert,Grey Griffin,Phil Hartman,Joe Mantegna,Dawnn Lewis,Maurice LaMarche"
